file,label,normalized_digits,font,font_source,split
train/000931.png,018009709,018009709,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000932.png,2027/06/07,20270607,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000933.png,7,7,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000934.png,16:18,1618,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000935.png,"133,256",133256,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000936.png,380-601,380601,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000937.png,"445,692",445692,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000938.png,730-358,730358,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000939.png,"¥471,852",471852,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000940.png,"￥722,081",722081,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000941.png,265-627,265627,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000942.png,341.52,34152,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000943.png,"138,173",138173,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000944.png,20211025,20211025,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000945.png,"￥913,792",913792,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000946.png,3,3,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000947.png,"206,144",206144,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000948.png,20210923,20210923,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000949.png,852355540,852355540,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000950.png,37249,37249,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000951.png,69281690,69281690,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000952.png,34-3836,343836,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000953.png,"¥963,425",963425,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000954.png,20240921,20240921,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000955.png,483913066,483913066,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000956.png,"￥401,438",401438,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000957.png,04:14,0414,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000958.png,23:20,2320,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000959.png,20281018,20281018,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000960.png,2030/04/03,20300403,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000961.png,"￥877,045",877045,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000962.png,6059558081,6059558081,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000963.png,13:40,1340,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000964.png,20300313,20300313,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000965.png,04,04,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000966.png,542.06,54206,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000967.png,"¥427,270",427270,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000968.png,"223,429",223429,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000969.png,987-080,987080,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000970.png,"￥958,693",958693,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000971.png,20350527,20350527,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000972.png,"￥685,915",685915,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000973.png,224-180,224180,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000974.png,20300624,20300624,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000975.png,0,0,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000976.png,"¥38,069",38069,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000977.png,"219,948",219948,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000978.png,03-2146,032146,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000979.png,01-9582,019582,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000980.png,49744947,49744947,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000981.png,624.34,62434,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000982.png,"¥288,394",288394,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000983.png,"985,256",985256,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000984.png,006-836,006836,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000985.png,251-327,251327,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000986.png,22:55,2255,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000987.png,01:29,0129,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000988.png,20321024,20321024,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000989.png,"￥387,090",387090,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000990.png,"¥511,494",511494,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000991.png,233-251,233251,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000992.png,73-7299,737299,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000993.png,2030/04/27,20300427,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000994.png,930-070,930070,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000995.png,"836,753",836753,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000996.png,856.06,85606,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000997.png,"508,513",508513,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000998.png,18:50,1850,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000999.png,"￥139,661",139661,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001000.png,892-446,892446,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001001.png,"352,653",352653,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001002.png,00:01,0001,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001003.png,12:51,1251,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001004.png,23:46,2346,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001005.png,12,12,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001006.png,"635,791",635791,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001007.png,09:47,0947,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001008.png,402.78,40278,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001009.png,08-1726,081726,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001010.png,63356,63356,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001011.png,"408,388",408388,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001012.png,4,4,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001013.png,70-6233,706233,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001014.png,09:26,0926,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001015.png,"948,228",948228,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001016.png,143.45,14345,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001017.png,2035/01/21,20350121,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001018.png,363-353,363353,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001019.png,70,70,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001020.png,"¥624,372",624372,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001021.png,11:01,1101,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001022.png,2024/05/05,20240505,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001023.png,950.92,95092,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001024.png,"￥627,367",627367,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001025.png,30-3312,303312,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001026.png,20340721,20340721,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001027.png,"¥945,327",945327,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001028.png,415.91,41591,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001029.png,237.38,23738,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001030.png,20330203,20330203,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001031.png,2022/08/08,20220808,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001032.png,"826,060",826060,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001033.png,177288,177288,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001034.png,"￥149,072",149072,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001035.png,2035/09/05,20350905,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001036.png,34-5563,345563,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001037.png,027-581,027581,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001038.png,"59,724",59724,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001039.png,04-0538,040538,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001040.png,250,250,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001041.png,22:04,2204,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001042.png,05:28,0528,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001043.png,16:06,1606,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001044.png,"294,537",294537,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001045.png,2035/11/11,20351111,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001046.png,20230127,20230127,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001047.png,20281220,20281220,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001048.png,43-0325,430325,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001049.png,04:15,0415,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001050.png,738.98,73898,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001051.png,"412,896",412896,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001052.png,20350126,20350126,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001053.png,53-5383,535383,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001054.png,20350824,20350824,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001055.png,05:36,0536,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001056.png,"78,778",78778,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001057.png,"765,799",765799,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001058.png,389-391,389391,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001059.png,92.96,9296,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001060.png,713.32,71332,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001061.png,2025/07/04,20250704,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001062.png,565.51,56551,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001063.png,"¥78,410",78410,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001064.png,7165797,7165797,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001065.png,"302,959",302959,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001066.png,38-3839,383839,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001067.png,2035/03/07,20350307,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001068.png,61-7603,617603,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001069.png,75.68,7568,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001070.png,45-7213,457213,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001071.png,2029/03/22,20290322,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001072.png,20210624,20210624,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001073.png,895-401,895401,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001074.png,579775479,579775479,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001075.png,7072,7072,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001076.png,88-5693,885693,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001077.png,20320703,20320703,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001078.png,448660,448660,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001079.png,53-5383,535383,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001080.png,10:34,1034,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001081.png,2034/12/13,20341213,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001082.png,20310227,20310227,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001083.png,463-524,463524,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001084.png,20270108,20270108,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001085.png,64-5710,645710,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001086.png,2024/12/06,20241206,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001087.png,01:56,0156,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001088.png,999.86,99986,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001089.png,"307,746",307746,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001090.png,"593,519",593519,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001091.png,17:29,1729,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001092.png,"¥444,093",444093,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001093.png,200.31,20031,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001094.png,69-8439,698439,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001095.png,"225,351",225351,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001096.png,268-162,268162,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001097.png,20200918,20200918,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001098.png,36.57,3657,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001099.png,939844449,939844449,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001100.png,67-6628,676628,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001101.png,20340627,20340627,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001102.png,07480,07480,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001103.png,"171,531",171531,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001104.png,8958401,8958401,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001105.png,008,008,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001106.png,23:07,2307,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001107.png,2032/08/10,20320810,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001108.png,"416,447",416447,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001109.png,"¥19,570",19570,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001110.png,09:09,0909,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001111.png,2034/10/09,20341009,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001112.png,"698,514",698514,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001113.png,06:44,0644,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001114.png,335.80,33580,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001115.png,20270910,20270910,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001116.png,48-3976,483976,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001117.png,3149612,3149612,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001118.png,92-0354,920354,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001119.png,16:26,1626,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001120.png,320.40,32040,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001121.png,2027/11/02,20271102,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001122.png,235269751,235269751,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001123.png,2023/04/20,20230420,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001124.png,"¥114,951",114951,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001125.png,248-938,248938,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001126.png,"￥97,225",97225,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001127.png,110.24,11024,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001128.png,20321013,20321013,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001129.png,810.87,81087,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001130.png,18:43,1843,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001131.png,"359,801",359801,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001132.png,20:03,2003,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001133.png,2024/05/14,20240514,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001134.png,32-3901,323901,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001135.png,883.38,88338,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001136.png,353.64,35364,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001137.png,"18,788",18788,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001138.png,5411891644,5411891644,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001139.png,888.48,88848,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001140.png,533.22,53322,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001141.png,20220510,20220510,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001142.png,20330910,20330910,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001143.png,523.57,52357,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001144.png,20300107,20300107,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001145.png,589-901,589901,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001146.png,792-659,792659,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001147.png,"¥53,417",53417,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001148.png,20230807,20230807,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001149.png,06:47,0647,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001150.png,"¥623,706",623706,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001151.png,"¥729,176",729176,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001152.png,20250502,20250502,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001153.png,23:44,2344,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001154.png,08:42,0842,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001155.png,"575,230",575230,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001156.png,934-857,934857,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001157.png,410.36,41036,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001158.png,341-487,341487,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001159.png,"¥397,334",397334,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001160.png,4021122,4021122,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001161.png,588-787,588787,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001162.png,9,9,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001163.png,262-773,262773,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001164.png,10:36,1036,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001165.png,21:33,2133,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001166.png,02-6445,026445,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001167.png,20321007,20321007,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001168.png,370.54,37054,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001169.png,86-3703,863703,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001170.png,2031/09/22,20310922,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001171.png,309-636,309636,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001172.png,508889759,508889759,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001173.png,37-6939,376939,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001174.png,2033/10/20,20331020,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001175.png,2035/12/17,20351217,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001176.png,5240543,5240543,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001177.png,122174,122174,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001178.png,20261004,20261004,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001179.png,19:20,1920,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001180.png,20261002,20261002,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001181.png,0140,0140,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001182.png,597-820,597820,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001183.png,"￥241,536",241536,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001184.png,06:37,0637,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001185.png,20320708,20320708,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001186.png,20221127,20221127,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001187.png,8312531694,8312531694,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001188.png,20:33,2033,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001189.png,300-529,300529,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001190.png,42-6559,426559,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001191.png,11-4971,114971,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001192.png,"￥610,558",610558,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001193.png,"190,004",190004,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001194.png,986-877,986877,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001195.png,70-8082,708082,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001196.png,41.56,4156,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001197.png,174.14,17414,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001198.png,11104,11104,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001199.png,78-5277,785277,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001200.png,20300522,20300522,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001201.png,427.96,42796,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001202.png,36,36,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001203.png,345-703,345703,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001204.png,"642,399",642399,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001205.png,2028/07/16,20280716,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001206.png,2035/04/06,20350406,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001207.png,84,84,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001208.png,11:31,1131,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001209.png,20330228,20330228,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001210.png,946.07,94607,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001211.png,"751,965",751965,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001212.png,20271224,20271224,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001213.png,2508,2508,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001214.png,40-9971,409971,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001215.png,537-325,537325,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001216.png,861-305,861305,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001217.png,11:35,1135,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001218.png,17,17,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001219.png,618-982,618982,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001220.png,073-493,073493,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001221.png,345-705,345705,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001222.png,2022/03/15,20220315,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/001223.png,20240604,20240604,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001224.png,398525,398525,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001225.png,07-3820,073820,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001226.png,"793,969",793969,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001227.png,641.85,64185,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001228.png,20350424,20350424,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001229.png,96085223,96085223,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001230.png,07:59,0759,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001231.png,606.65,60665,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001232.png,2025/01/25,20250125,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/001233.png,723.97,72397,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001234.png,"715,995",715995,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001235.png,"¥756,891",756891,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001236.png,23-6822,236822,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/001237.png,"965,961",965961,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001238.png,10:11,1011,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001239.png,70,70,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/001240.png,20200207,20200207,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/001241.png,"804,772",804772,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/001242.png,13:21,1321,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
